user_id,tag_type,tag_name,preference_weight
1258805,taste,mild,0.65
1258805,scene,late_night,0.55
1258805,scene,solo_meal,0.45
1268394,price,midrange,0.85
1268394,taste,spicy,0.75
1268394,taste,umami,0.65
1268394,scene,late_night,0.55
1268394,scene,dinner,0.45
1284040,scene,dinner,0.85
1284040,scene,afternoon_tea,0.75
1284040,price,midrange,0.65
1284040,taste,fresh,0.55
1284040,taste,rich,0.45
1286086,taste,fresh,0.85
1286086,scene,late_night,0.75
1286086,price,midrange,0.65
1286086,taste,crispy,0.55
1286086,scene,afternoon_tea,0.45
1289695,price,midrange,0.85
1289695,taste,umami,0.75
1289695,scene,solo_meal,0.65
1289695,taste,fresh,0.55
1289695,taste,savory,0.45
1309871,price,luxury,0.85
1309871,taste,spicy,0.75
1309871,scene,lunch,0.65
1309871,taste,crispy,0.55
1309871,scene,group_order,0.45
1316161,scene,afternoon_tea,0.85
1316161,price,midrange,0.75
1316161,scene,late_night,0.65
1316161,taste,rich,0.55
1316161,scene,dinner,0.45
1321426,scene,solo_meal,0.85
1321426,price,midrange,0.75
1321426,taste,spicy,0.65
1321426,scene,late_night,0.55
1321426,taste,rich,0.45
1330508,taste,fresh,0.85
1330508,scene,dinner,0.75
1330508,price,midrange,0.65
1330508,taste,savory,0.55
1330508,scene,group_order,0.45
1333257,price,budget,0.85
1333257,scene,lunch,0.75
1333257,taste,savory,0.65
1337694,price,midrange,0.85
1337694,taste,savory,0.75
1337694,taste,mild,0.65
1337694,scene,solo_meal,0.55
1337694,scene,late_night,0.45
1339188,price,budget,0.85
1339188,scene,lunch,0.75
1339188,taste,savory,0.65
1351345,taste,umami,0.85
1351345,price,midrange,0.75
1351345,scene,afternoon_tea,0.65
1351345,scene,solo_meal,0.55
1351345,taste,fresh,0.45
1352876,price,budget,0.85
1352876,scene,lunch,0.75
1352876,taste,savory,0.65
1361398,price,budget,0.85
1361398,scene,lunch,0.75
1361398,taste,savory,0.65
1370210,price,midrange,0.85
1370210,taste,spicy,0.75
1370210,scene,lunch,0.65
1370210,taste,umami,0.55
1370210,taste,sweet,0.45
1381145,taste,sweet,0.85
1381145,taste,rich,0.75
1381145,scene,lunch,0.65
1381145,scene,afternoon_tea,0.55
1381145,price,midrange,0.45
1388401,taste,spicy,0.85
1388401,taste,mild,0.75
1388401,scene,afternoon_tea,0.65
1388401,scene,lunch,0.55
1388401,price,luxury,0.45
1397971,scene,late_night,0.85
1397971,price,midrange,0.75
1397971,taste,spicy,0.65
1397971,scene,lunch,0.55
1397971,taste,sweet,0.45
1404653,scene,dinner,0.85
1404653,price,midrange,0.75
1404653,taste,fresh,0.65
1404653,taste,umami,0.55
1404653,scene,lunch,0.45
1412020,price,midrange,0.85
1412020,taste,umami,0.75
1412020,scene,lunch,0.65
1412020,scene,late_night,0.55
1412020,taste,rich,0.45
1412607,taste,savory,0.85
1412607,taste,mild,0.75
1412607,scene,dinner,0.65
1412607,scene,lunch,0.55
1412607,price,luxury,0.45
1430193,taste,crispy,0.85
1430193,price,midrange,0.75
1430193,taste,mild,0.65
1430193,scene,late_night,0.55
1430193,scene,afternoon_tea,0.45
1438581,price,midrange,0.85
1438581,taste,fresh,0.75
1438581,scene,late_night,0.65
1438581,scene,solo_meal,0.55
1438581,taste,crispy,0.45
1440010,taste,savory,0.85
1440010,taste,rich,0.75
1440010,scene,afternoon_tea,0.65
1440010,price,midrange,0.55
1440154,price,luxury,0.85
1440154,taste,mild,0.75
1440154,taste,fresh,0.65
1440154,taste,spicy,0.55
1440154,scene,solo_meal,0.45
1442734,taste,crispy,0.85
1442734,price,midrange,0.75
1442734,taste,sweet,0.65
1442734,scene,group_order,0.55
1442734,taste,spicy,0.45
1451548,scene,solo_meal,0.85
1451548,price,midrange,0.75
1451548,taste,savory,0.65
1451548,scene,group_order,0.55
1451548,taste,spicy,0.45
1451706,taste,sweet,0.85
1451706,taste,rich,0.75
1451706,scene,late_night,0.65
1451706,scene,group_order,0.55
1451706,price,midrange,0.45
1463689,scene,lunch,0.85
1463689,taste,spicy,0.75
1463689,price,luxury,0.65
1463689,price,midrange,0.55
1463689,taste,crispy,0.45
1468718,taste,spicy,0.85
1468718,scene,solo_meal,0.75
1468718,price,midrange,0.65
1468718,taste,rich,0.55
1468718,scene,dinner,0.45
1471323,taste,crispy,0.85
1471323,scene,solo_meal,0.75
1471323,price,midrange,0.65
1471323,scene,afternoon_tea,0.55
1471323,taste,sweet,0.45
1472935,price,midrange,0.85
1472935,scene,late_night,0.75
1472935,scene,afternoon_tea,0.65
1472935,taste,sweet,0.55
1472935,taste,rich,0.45
1477961,taste,sweet,0.85
1477961,taste,fresh,0.75
1477961,scene,afternoon_tea,0.65
1477961,scene,group_order,0.55
1477961,price,midrange,0.45
1482496,taste,sweet,0.85
1482496,scene,solo_meal,0.75
1482496,scene,group_order,0.65
1482496,price,midrange,0.55
1482496,taste,crispy,0.45
1483626,price,budget,0.85
1483626,scene,lunch,0.75
1483626,taste,savory,0.65
1486870,taste,sweet,0.85
1486870,taste,spicy,0.75
1486870,scene,late_night,0.65
1486870,scene,lunch,0.55
1486870,price,budget,0.45
1489278,price,budget,0.85
1489278,scene,lunch,0.75
1489278,taste,savory,0.65
1507638,scene,lunch,0.85
1507638,scene,group_order,0.75
1507638,price,midrange,0.65
1507638,taste,spicy,0.55
1507638,taste,umami,0.45
1507995,scene,solo_meal,0.85
1507995,price,midrange,0.75
1507995,taste,spicy,0.65
1507995,price,luxury,0.55
1507995,taste,fresh,0.45
1508060,price,budget,0.85
1508060,scene,lunch,0.75
1508060,taste,savory,0.65
1516983,taste,savory,0.85
1516983,taste,rich,0.75
1516983,scene,dinner,0.65
1516983,scene,afternoon_tea,0.55
1516983,price,luxury,0.45
1519130,price,budget,0.85
1519130,scene,lunch,0.75
1519130,taste,savory,0.65
1521131,price,luxury,0.85
1521131,taste,umami,0.75
1521131,taste,spicy,0.65
1521131,scene,solo_meal,0.55
1521131,taste,crispy,0.45
1522129,price,budget,0.85
1522129,scene,lunch,0.75
1522129,taste,savory,0.65
1522634,taste,spicy,0.85
1522634,scene,late_night,0.75
1522634,price,midrange,0.65
1522634,taste,mild,0.55
1522634,taste,fresh,0.45
1525537,taste,savory,0.85
1525537,scene,lunch,0.75
1525537,price,midrange,0.65
1525537,taste,crispy,0.55
1525537,scene,late_night,0.45
1526904,scene,dinner,0.85
1526904,taste,savory,0.75
1526904,scene,late_night,0.65
1526904,price,luxury,0.55
1526904,price,midrange,0.45
1527885,taste,rich,0.85
1527885,price,midrange,0.75
1527885,taste,umami,0.65
1527885,scene,lunch,0.55
1527885,scene,solo_meal,0.45
1533425,price,midrange,0.85
1533425,taste,spicy,0.75
1533425,scene,solo_meal,0.65
1533425,taste,fresh,0.55
1533425,scene,afternoon_tea,0.45
1536624,taste,spicy,0.85
1536624,price,midrange,0.75
1536624,scene,late_night,0.65
1536624,scene,lunch,0.55
1536624,taste,sweet,0.45
1538191,scene,afternoon_tea,0.85
1538191,price,midrange,0.75
1538191,taste,savory,0.65
1538191,taste,spicy,0.55
1538191,scene,solo_meal,0.45
1540950,taste,fresh,0.85
1540950,price,midrange,0.75
1540950,taste,umami,0.65
1540950,scene,solo_meal,0.55
1540950,scene,dinner,0.45
1546716,price,midrange,0.85
1546716,scene,lunch,0.75
1546716,taste,fresh,0.65
1546716,taste,sweet,0.55
1546716,scene,dinner,0.45
1549261,price,midrange,0.85
1549261,taste,crispy,0.75
1549261,scene,afternoon_tea,0.65
1549261,scene,late_night,0.55
1549261,scene,group_order,0.45
1551225,taste,mild,0.85
1551225,taste,savory,0.75
1551225,scene,afternoon_tea,0.65
1551225,scene,late_night,0.55
1551225,price,midrange,0.45
1567099,taste,sweet,0.85
1567099,taste,rich,0.75
1567099,scene,solo_meal,0.65
1567099,scene,group_order,0.55
1567099,price,midrange,0.45
1568387,price,midrange,0.85
1568387,scene,lunch,0.75
1568387,taste,sweet,0.65
1568387,taste,umami,0.55
1568387,taste,crispy,0.45
1571585,taste,mild,0.85
1571585,taste,crispy,0.75
1571585,scene,solo_meal,0.65
1571585,scene,afternoon_tea,0.55
1571585,price,midrange,0.45
1579683,taste,rich,0.85
1579683,taste,umami,0.75
1579683,scene,dinner,0.65
1579683,scene,solo_meal,0.55
1579683,price,luxury,0.45
1584767,taste,fresh,0.85
1584767,scene,solo_meal,0.75
1584767,scene,group_order,0.65
1584767,price,luxury,0.55
1584767,taste,rich,0.45
1585542,scene,lunch,0.85
1585542,price,midrange,0.75
1585542,taste,crispy,0.65
1585542,taste,savory,0.55
1585542,scene,afternoon_tea,0.45
1587774,price,midrange,0.85
1587774,scene,group_order,0.75
1587774,scene,dinner,0.65
1587774,taste,savory,0.55
1587774,taste,sweet,0.45
1591783,price,midrange,0.85
1591783,taste,umami,0.75
1591783,taste,savory,0.65
1591783,taste,spicy,0.55
1591783,scene,lunch,0.45
1594514,price,midrange,0.85
1594514,taste,spicy,0.75
1594514,taste,crispy,0.65
1594514,scene,solo_meal,0.55
1594514,scene,afternoon_tea,0.45
1595031,taste,sweet,0.85
1595031,price,midrange,0.75
1595031,scene,afternoon_tea,0.65
1595031,scene,solo_meal,0.55
1595031,scene,dinner,0.45
1596059,scene,lunch,0.85
1596059,taste,umami,0.75
1596059,taste,spicy,0.65
1596059,scene,group_order,0.55
1596059,price,luxury,0.45
1598494,price,midrange,0.85
1598494,scene,solo_meal,0.75
1598494,taste,umami,0.65
1598494,scene,afternoon_tea,0.55
1598494,scene,lunch,0.45
1601203,price,budget,0.85
1601203,scene,lunch,0.75
1601203,taste,savory,0.65
1602205,taste,sweet,0.85
1602205,taste,spicy,0.75
1602205,price,luxury,0.65
1602205,scene,solo_meal,0.55
1602205,scene,late_night,0.45
1602945,taste,rich,0.85
1602945,scene,group_order,0.75
1602945,scene,dinner,0.65
1602945,scene,afternoon_tea,0.55
1602945,taste,sweet,0.45
1611283,taste,savory,0.85
1611283,taste,crispy,0.75
1611283,scene,solo_meal,0.65
1611283,scene,group_order,0.55
1611283,price,midrange,0.45
1615362,price,midrange,0.85
1615362,scene,lunch,0.75
1615362,scene,solo_meal,0.65
1615362,taste,umami,0.55
1615362,taste,spicy,0.45
1623022,price,midrange,0.85
1623022,scene,dinner,0.75
1623022,taste,fresh,0.65
1623022,taste,crispy,0.55
1623022,scene,lunch,0.45
1626823,taste,sweet,0.85
1626823,price,midrange,0.75
1626823,scene,solo_meal,0.65
1626823,scene,afternoon_tea,0.55
1626823,taste,crispy,0.45
1627855,taste,mild,0.85
1627855,scene,solo_meal,0.75
1627855,price,midrange,0.65
1627855,taste,spicy,0.55
1627855,taste,sweet,0.45
1650204,taste,rich,0.85
1650204,taste,umami,0.75
1650204,scene,afternoon_tea,0.65
1650204,scene,late_night,0.55
1650204,price,midrange,0.45
1652400,scene,lunch,0.85
1652400,price,midrange,0.75
1652400,taste,spicy,0.65
1652400,taste,savory,0.55
1652400,taste,mild,0.45
1653175,price,budget,0.85
1653175,scene,lunch,0.75
1653175,taste,savory,0.65
1658529,price,midrange,0.85
1658529,scene,late_night,0.75
1658529,taste,fresh,0.65
1658529,scene,group_order,0.55
1658529,taste,savory,0.45
1658885,price,midrange,0.85
1658885,taste,rich,0.75
1658885,scene,dinner,0.65
1658885,taste,crispy,0.55
1658885,taste,umami,0.45
1663500,price,midrange,0.85
1663500,taste,mild,0.75
1663500,scene,solo_meal,0.65
1663500,scene,late_night,0.55
1663500,taste,sweet,0.45
1664807,price,midrange,0.85
1664807,taste,savory,0.75
1664807,scene,afternoon_tea,0.65
1664807,scene,lunch,0.55
1664807,taste,crispy,0.45
1667460,price,budget,0.85
1667460,scene,lunch,0.75
1667460,taste,savory,0.65
1668123,taste,savory,0.85
1668123,scene,solo_meal,0.75
1668123,price,midrange,0.65
1668123,taste,rich,0.55
1668123,scene,afternoon_tea,0.45
1672686,scene,late_night,0.85
1672686,price,midrange,0.75
1672686,taste,mild,0.65
1672686,scene,group_order,0.55
1672686,price,luxury,0.45
1690028,price,midrange,0.85
1690028,taste,savory,0.75
1690028,taste,umami,0.65
1690028,scene,late_night,0.55
1690028,scene,solo_meal,0.45
1691457,scene,solo_meal,0.85
1691457,taste,savory,0.75
1691457,taste,umami,0.65
1691457,scene,afternoon_tea,0.55
1691457,price,luxury,0.45
1700393,price,luxury,0.85
1700393,taste,rich,0.75
1700393,taste,umami,0.65
1700393,scene,group_order,0.55
1700393,scene,late_night,0.45
1701258,scene,dinner,0.85
1701258,price,midrange,0.75
1701258,taste,sweet,0.65
1701258,taste,spicy,0.55
1701258,taste,fresh,0.45
1722833,scene,group_order,0.85
1722833,price,luxury,0.75
1722833,price,midrange,0.65
1722833,taste,rich,0.55
1722833,taste,crispy,0.45
1722993,scene,late_night,0.85
1722993,price,midrange,0.75
1722993,taste,sweet,0.65
1722993,taste,crispy,0.55
1722993,scene,dinner,0.45
1724065,price,budget,0.85
1724065,scene,lunch,0.75
1724065,taste,savory,0.65
1733731,price,midrange,0.85
1733731,taste,spicy,0.75
1733731,taste,umami,0.65
1733731,scene,solo_meal,0.55
1733731,scene,lunch,0.45
1735209,price,budget,0.85
1735209,scene,lunch,0.75
1735209,taste,savory,0.65
1740267,scene,late_night,0.85
1740267,price,midrange,0.75
1740267,taste,mild,0.65
1740267,taste,rich,0.55
1740267,scene,group_order,0.45
1742585,taste,mild,0.85
1742585,price,luxury,0.75
1742585,taste,umami,0.65
1742585,scene,solo_meal,0.55
1742585,price,midrange,0.45
1748431,scene,late_night,0.85
1748431,price,midrange,0.75
1748431,taste,spicy,0.65
1748431,scene,afternoon_tea,0.55
1748431,price,luxury,0.45
1752371,price,luxury,0.85
1752371,taste,mild,0.75
1752371,taste,spicy,0.65
1752371,taste,fresh,0.55
1752371,scene,afternoon_tea,0.45
1753333,taste,crispy,0.85
1753333,taste,savory,0.75
1753333,scene,afternoon_tea,0.65
1753333,scene,lunch,0.55
1753333,price,midrange,0.45
1753400,scene,afternoon_tea,0.85
1753400,price,midrange,0.75
1753400,taste,savory,0.65
1753400,taste,spicy,0.55
1753400,taste,fresh,0.45
1753852,price,budget,0.85
1753852,scene,lunch,0.75
1753852,taste,savory,0.65
1758698,taste,umami,0.85
1758698,taste,crispy,0.75
1758698,scene,solo_meal,0.65
1758698,scene,group_order,0.55
1758698,price,midrange,0.45
1760624,price,midrange,0.85
1760624,scene,solo_meal,0.75
1760624,taste,spicy,0.65
1760624,scene,lunch,0.55
1760624,taste,sweet,0.45
1763427,taste,umami,0.85
1763427,scene,late_night,0.75
1763427,price,midrange,0.65
1763427,scene,lunch,0.55
1763427,taste,crispy,0.45
1765705,scene,solo_meal,0.85
1765705,price,luxury,0.75
1765705,taste,rich,0.65
1765705,taste,spicy,0.55
1765705,scene,lunch,0.45
1771537,taste,spicy,0.85
1771537,taste,sweet,0.75
1771537,scene,solo_meal,0.65
1771537,scene,dinner,0.55
1771537,price,midrange,0.45
1771648,price,midrange,0.85
1771648,taste,mild,0.75
1771648,scene,solo_meal,0.65
1771648,taste,spicy,0.55
1771648,scene,group_order,0.45
1774672,taste,mild,0.85
1774672,scene,lunch,0.75
1774672,taste,crispy,0.65
1774672,price,midrange,0.55
1774672,taste,rich,0.45
1779388,taste,spicy,0.85
1779388,scene,lunch,0.75
1779388,scene,late_night,0.65
1779388,price,midrange,0.55
1784045,taste,savory,0.85
1784045,taste,fresh,0.75
1784045,scene,lunch,0.65
1784045,scene,dinner,0.55
1784045,price,midrange,0.45
1786578,price,budget,0.85
1786578,scene,lunch,0.75
1786578,taste,savory,0.65
1791200,price,luxury,0.85
1791200,scene,group_order,0.75
1791200,taste,sweet,0.65
1791200,taste,fresh,0.55
1791200,scene,lunch,0.45
1791863,taste,mild,0.85
1791863,scene,lunch,0.75
1791863,price,midrange,0.65
1791863,scene,late_night,0.55
1791863,taste,savory,0.45
1797147,taste,spicy,0.85
1797147,taste,fresh,0.75
1797147,scene,group_order,0.65
1797147,scene,afternoon_tea,0.55
1797147,price,midrange,0.45
1805628,price,budget,0.85
1805628,scene,lunch,0.75
1805628,taste,savory,0.65
1810426,scene,lunch,0.85
1810426,taste,sweet,0.75
1810426,price,midrange,0.65
1810426,scene,late_night,0.55
1810426,taste,spicy,0.45
1810774,scene,group_order,0.85
1810774,price,midrange,0.75
1810774,taste,spicy,0.65
1810774,taste,fresh,0.55
1810774,scene,late_night,0.45
1814415,scene,dinner,0.85
1814415,price,luxury,0.75
1814415,taste,savory,0.65
1814415,scene,late_night,0.55
1814415,taste,sweet,0.45
1826371,scene,late_night,0.85
1826371,price,luxury,0.75
1826371,scene,group_order,0.65
1826371,price,midrange,0.55
1826371,taste,fresh,0.45
1830452,taste,spicy,0.85
1830452,price,luxury,0.75
1830452,taste,crispy,0.65
1830452,scene,group_order,0.55
1830452,price,midrange,0.45
1832665,price,budget,0.85
1832665,scene,lunch,0.75
1832665,taste,savory,0.65
1836285,price,midrange,0.85
1836285,taste,savory,0.75
1836285,scene,solo_meal,0.65
1836285,taste,umami,0.55
1836285,scene,afternoon_tea,0.45
1836550,price,midrange,0.85
1836550,scene,solo_meal,0.75
1836550,taste,spicy,0.65
1836550,taste,sweet,0.55
1836550,price,luxury,0.45
1837774,scene,late_night,0.85
1837774,price,midrange,0.75
1837774,taste,crispy,0.65
1837774,taste,rich,0.55
1837774,scene,group_order,0.45
1842569,taste,spicy,0.85
1842569,scene,dinner,0.75
1842569,price,luxury,0.65
1842569,taste,rich,0.55
1842569,scene,solo_meal,0.45
1849069,price,midrange,0.85
1849069,taste,crispy,0.75
1849069,scene,group_order,0.65
1849069,taste,umami,0.55
1849069,scene,solo_meal,0.45
1849351,scene,solo_meal,0.85
1849351,price,midrange,0.75
1849351,taste,crispy,0.65
1849351,taste,savory,0.55
1849351,scene,dinner,0.45
1856269,taste,mild,0.85
1856269,scene,lunch,0.75
1856269,price,luxury,0.65
1856269,price,midrange,0.55
1856269,taste,savory,0.45
1860955,price,midrange,0.85
1860955,scene,late_night,0.75
1860955,taste,umami,0.65
1860955,scene,solo_meal,0.55
1860955,scene,group_order,0.45
1866377,taste,savory,0.85
1866377,price,midrange,0.75
1866377,scene,group_order,0.65
1866377,scene,late_night,0.55
1866377,taste,rich,0.45
1867608,price,midrange,0.85
1867608,taste,rich,0.75
1867608,scene,late_night,0.65
1867608,scene,afternoon_tea,0.55
1867608,scene,group_order,0.45
1873124,taste,spicy,0.85
1873124,taste,mild,0.75
1873124,scene,late_night,0.65
1873124,scene,solo_meal,0.55
1873124,price,midrange,0.45
1874608,price,budget,0.85
1874608,scene,lunch,0.75
1874608,taste,savory,0.65
1874664,taste,crispy,0.85
1874664,scene,solo_meal,0.75
1874664,price,midrange,0.65
1874664,taste,umami,0.55
1874664,taste,mild,0.45
1875443,taste,crispy,0.85
1875443,scene,group_order,0.75
1875443,taste,fresh,0.65
1875443,price,midrange,0.55
1875443,taste,rich,0.45
1880283,taste,spicy,0.85
1880283,price,luxury,0.75
1880283,price,midrange,0.65
1880283,taste,fresh,0.55
1880283,scene,late_night,0.45
1880535,taste,crispy,0.85
1880535,taste,sweet,0.75
1880535,scene,late_night,0.65
1880535,scene,afternoon_tea,0.55
1880535,price,midrange,0.45
1888967,price,midrange,0.85
1888967,taste,umami,0.75
1888967,scene,dinner,0.65
1888967,scene,group_order,0.55
1888967,scene,lunch,0.45
1895675,taste,rich,0.85
1895675,price,midrange,0.75
1895675,scene,group_order,0.65
1895675,scene,afternoon_tea,0.55
1895675,taste,sweet,0.45
1896048,price,budget,0.85
1896048,scene,lunch,0.75
1896048,taste,savory,0.65
1896820,taste,mild,0.85
1896820,taste,crispy,0.75
1896820,scene,late_night,0.65
1896820,scene,afternoon_tea,0.55
1896820,price,midrange,0.45
1897233,scene,dinner,0.85
1897233,taste,rich,0.75
1897233,price,midrange,0.65
1897233,taste,savory,0.55
1897233,scene,late_night,0.45
1899894,scene,lunch,0.85
1899894,price,midrange,0.75
1899894,price,luxury,0.65
1899894,scene,solo_meal,0.55
1899894,taste,rich,0.45
1911135,scene,lunch,0.85
1911135,price,midrange,0.75
1911135,taste,crispy,0.65
1911135,taste,savory,0.55
1911135,scene,group_order,0.45
1921723,taste,savory,0.85
1921723,taste,mild,0.75
1921723,scene,solo_meal,0.65
1921723,price,midrange,0.55
1923589,taste,fresh,0.85
1923589,taste,savory,0.75
1923589,scene,lunch,0.65
1923589,scene,solo_meal,0.55
1923589,price,midrange,0.45
1926568,price,budget,0.85
1926568,scene,lunch,0.75
1926568,taste,savory,0.65
1930213,scene,dinner,0.85
1930213,price,luxury,0.75
1930213,taste,crispy,0.65
1930213,taste,rich,0.55
1930213,scene,late_night,0.45
1933411,price,luxury,0.85
1933411,scene,late_night,0.75
1933411,taste,spicy,0.65
1933411,taste,crispy,0.55
1933411,scene,afternoon_tea,0.45
1933791,scene,lunch,0.85
1933791,scene,late_night,0.75
1933791,price,midrange,0.65
1933791,taste,sweet,0.55
